iteration,current_objective,best_objective
21362,27186,27186
21363,27186,27186
21364,27186,27186
21365,27186,27186
21366,27186,27186
21367,27186,27186
21368,27186,27186
21369,27186,27186
21370,27186,27186
21371,27186,27186
21372,27186,27186
21373,27186,27186
21374,27186,27186
21375,27186,27186
21376,27186,27186
21377,27186,27186
21378,27186,27186
21379,27186,27186
21380,27186,27186
21381,27186,27186
21382,27186,27186
21383,27186,27186
21384,27186,27186
21385,27186,27186
21386,27186,27186
21387,27186,27186
21388,27186,27186
21389,27186,27186
21390,27186,27186
21391,27186,27186
21392,27186,27186
21393,27186,27186
21394,27186,27186
21395,27186,27186
21396,27186,27186
21397,27186,27186
21398,27186,27186
21399,27186,27186
21400,27186,27186
21401,27186,27186
21402,27186,27186
21403,27186,27186
21404,27186,27186
21405,27186,27186
21406,27186,27186
21407,27186,27186
21408,27186,27186
21409,27186,27186
21410,27186,27186
21411,27186,27186
21412,27186,27186
21413,27186,27186
21414,27186,27186
21415,27186,27186
21416,27186,27186
21417,27186,27186
21418,27186,27186
21419,27186,27186
21420,27186,27186
21421,27186,27186
21422,27186,27186
21423,27186,27186
21424,27186,27186
21425,27186,27186
21426,27186,27186
21427,27186,27186
21428,27186,27186
21429,27186,27186
21430,27186,27186
21431,27186,27186
21432,27186,27186
21433,27186,27186
21434,27186,27186
21435,27186,27186
21436,27186,27186
21437,27186,27186
21438,27186,27186
21439,27186,27186
21440,27186,27186
21441,27186,27186
21442,27186,27186
21443,27186,27186
21444,27186,27186
21445,27186,27186
21446,27186,27186
21447,27186,27186
21448,27186,27186
21449,27186,27186
21450,27186,27186
21451,27186,27186
21452,27186,27186
21453,27186,27186
21454,27186,27186
21455,27186,27186
21456,27186,27186
21457,27186,27186
21458,27186,27186
21459,27186,27186
21460,27186,27186
21461,27186,27186
21462,27186,27186
21463,27186,27186
21464,27186,27186
21465,27186,27186
21466,27186,27186
21467,27186,27186
21468,27186,27186
21469,27186,27186
21470,27186,27186
21471,27186,27186
21472,27186,27186
21473,27186,27186
21474,27186,27186
21475,27186,27186
21476,27186,27186
21477,27186,27186
21478,27186,27186
21479,27186,27186
21480,27186,27186
21481,27186,27186
21482,27186,27186
21483,27186,27186
21484,27186,27186
21485,27186,27186
21486,27186,27186
21487,27186,27186
21488,27186,27186
21489,27186,27186
21490,27186,27186
21491,27186,27186
21492,27186,27186
21493,27186,27186
21494,27186,27186
21495,27186,27186
21496,27186,27186
21497,27186,27186
21498,27186,27186
21499,27186,27186
21500,27186,27186
21501,27186,27186
21502,27186,27186
21503,27186,27186
21504,27186,27186
21505,27186,27186
21506,27186,27186
21507,27186,27186
21508,27186,27186
21509,27186,27186
21510,27186,27186
21511,27186,27186
21512,27186,27186
21513,27186,27186
21514,27186,27186
21515,27186,27186
21516,27186,27186
21517,27186,27186
21518,27186,27186
21519,27186,27186
21520,27186,27186
21521,27186,27186
21522,27186,27186
21523,27186,27186
21524,27186,27186
21525,27186,27186
21526,27186,27186
21527,27186,27186
21528,27186,27186
21529,27186,27186
21530,27186,27186
21531,27186,27186
21532,27186,27186
21533,27186,27186
21534,27186,27186
21535,27186,27186
21536,27186,27186
21537,27186,27186
21538,27186,27186
21539,27186,27186
21540,27186,27186
21541,27186,27186
21542,27186,27186
21543,27186,27186
21544,27186,27186
21545,27186,27186
21546,27186,27186
21547,27186,27186
21548,27186,27186
21549,27186,27186
21550,27186,27186
21551,27186,27186
21552,27186,27186
21553,27186,27186
21554,27186,27186
21555,27186,27186
21556,27186,27186
21557,27186,27186
21558,27186,27186
21559,27186,27186
21560,27186,27186
21561,27186,27186
21562,27186,27186
21563,27186,27186
21564,27186,27186
21565,27186,27186
21566,27186,27186
21567,27186,27186
21568,27186,27186
21569,27186,27186
21570,27186,27186
21571,27186,27186
21572,27186,27186
21573,27186,27186
21574,27186,27186
21575,27186,27186
21576,27186,27186
21577,27186,27186
21578,27186,27186
21579,27186,27186
21580,27186,27186
21581,27186,27186
21582,27186,27186
21583,27186,27186
21584,27186,27186
21585,27186,27186
21586,27186,27186
21587,27186,27186
21588,27186,27186
21589,27186,27186
21590,27186,27186
21591,27186,27186
21592,27186,27186
21593,27186,27186
21594,27186,27186
21595,27186,27186
21596,27186,27186
21597,27186,27186
21598,27186,27186
21599,27186,27186
21600,27186,27186
21601,27186,27186
21602,27186,27186
21603,27186,27186
21604,27186,27186
21605,27186,27186
21606,27186,27186
21607,27186,27186
21608,27186,27186
21609,27186,27186
21610,27186,27186
21611,27186,27186
21612,27186,27186
21613,27186,27186
21614,27186,27186
21615,27186,27186
21616,27186,27186
21617,27186,27186
21618,27186,27186
21619,27186,27186
21620,27186,27186
21621,27186,27186
21622,27186,27186
21623,27186,27186
21624,27186,27186
21625,27186,27186
21626,27186,27186
21627,27186,27186
21628,27186,27186
21629,27186,27186
21630,27186,27186
21631,27186,27186
21632,27186,27186
21633,27186,27186
21634,27186,27186
21635,27186,27186
21636,27186,27186
21637,27186,27186
21638,27186,27186
21639,27186,27186
21640,27186,27186
21641,27186,27186
21642,27186,27186
21643,27186,27186
21644,27186,27186
21645,27186,27186
21646,27186,27186
21647,27186,27186
21648,27186,27186
21649,27186,27186
21650,27186,27186
21651,27186,27186
21652,27186,27186
21653,27186,27186
21654,27186,27186
21655,27186,27186
21656,27186,27186
21657,27186,27186
21658,27186,27186
21659,27186,27186
21660,27186,27186
21661,27186,27186
21662,27186,27186
21663,27186,27186
21664,27186,27186
21665,27186,27186
21666,27186,27186
21667,27186,27186
21668,27186,27186
21669,27186,27186
21670,27186,27186
21671,27186,27186
21672,27186,27186
21673,27186,27186
21674,27186,27186
21675,27186,27186
21676,27186,27186
21677,27186,27186
21678,27186,27186
21679,27186,27186
21680,27186,27186
21681,27186,27186
21682,27186,27186
21683,27186,27186
21684,27186,27186
21685,27186,27186
21686,27186,27186
21687,27186,27186
21688,27186,27186
21689,27186,27186
21690,27186,27186
21691,27186,27186
21692,27186,27186
21693,27186,27186
21694,27186,27186
21695,27186,27186
21696,27186,27186
21697,27186,27186
21698,27186,27186
21699,27186,27186
21700,27186,27186
21701,27186,27186
21702,27186,27186
21703,27186,27186
21704,27186,27186
21705,27186,27186
21706,27186,27186
21707,27186,27186
21708,27186,27186
21709,27186,27186
21710,27186,27186
21711,27186,27186
21712,27186,27186
21713,27186,27186
21714,27186,27186
21715,27186,27186
21716,27186,27186
21717,27186,27186
21718,27186,27186
21719,27186,27186
21720,27186,27186
21721,27186,27186
21722,27186,27186
21723,27186,27186
21724,27186,27186
21725,27186,27186
21726,27186,27186
21727,27186,27186
21728,27186,27186
21729,27186,27186
21730,27186,27186
21731,27186,27186
21732,27186,27186
21733,27186,27186
21734,27186,27186
21735,27186,27186
21736,27186,27186
21737,27186,27186
21738,27186,27186
21739,27186,27186
21740,27186,27186
21741,27186,27186
21742,27186,27186
21743,27186,27186
21744,27186,27186
21745,27186,27186
21746,27186,27186
21747,27186,27186
21748,27186,27186
21749,27186,27186
21750,27186,27186
21751,27186,27186
21752,27186,27186
21753,27186,27186
21754,27186,27186
21755,27186,27186
21756,27186,27186
21757,27186,27186
21758,27186,27186
21759,27186,27186
21760,27186,27186
21761,27186,27186
21762,27186,27186
21763,27186,27186
21764,27186,27186
21765,27186,27186
21766,27186,27186
21767,27186,27186
21768,27186,27186
21769,27186,27186
21770,27186,27186
21771,27186,27186
21772,27186,27186
21773,27186,27186
21774,27186,27186
21775,27186,27186
21776,27186,27186
21777,27186,27186
21778,27186,27186
21779,27186,27186
21780,27186,27186
21781,27186,27186
21782,27186,27186
21783,27186,27186
21784,27186,27186
21785,27186,27186
21786,27186,27186
21787,27186,27186
21788,27186,27186
21789,27186,27186
21790,27186,27186
21791,27186,27186
21792,27186,27186
21793,27186,27186
21794,27186,27186
21795,27186,27186
21796,27186,27186
21797,27186,27186
21798,27186,27186
21799,27186,27186
21800,27186,27186
21801,27186,27186
21802,27186,27186
21803,27186,27186
21804,27186,27186
21805,27186,27186
21806,27186,27186
21807,27186,27186
21808,27186,27186
21809,27186,27186
21810,27186,27186
21811,27186,27186
21812,27186,27186
21813,27186,27186
21814,27186,27186
21815,27186,27186
21816,27186,27186
21817,27186,27186
21818,27186,27186
21819,27186,27186
21820,27186,27186
21821,27186,27186
21822,27186,27186
21823,27186,27186
21824,27186,27186
21825,27186,27186
21826,27186,27186
21827,27186,27186
21828,27186,27186
21829,27186,27186
21830,27186,27186
21831,27186,27186
21832,27186,27186
21833,27186,27186
21834,27186,27186
21835,27186,27186
21836,27186,27186
21837,27186,27186
21838,27186,27186
21839,27186,27186
21840,27186,27186
21841,27186,27186
21842,27186,27186
21843,27186,27186
21844,27186,27186
21845,27186,27186
21846,27186,27186
21847,27186,27186
21848,27186,27186
21849,27186,27186
21850,27186,27186
21851,27186,27186
21852,27186,27186
21853,27186,27186
21854,27186,27186
21855,27186,27186
21856,27186,27186
21857,27186,27186
21858,27186,27186
21859,27186,27186
21860,27186,27186
21861,27186,27186
21862,27186,27186
21863,27186,27186
21864,27186,27186
21865,27186,27186
21866,27186,27186
21867,27186,27186
21868,27186,27186
21869,27186,27186
21870,27186,27186
21871,27186,27186
21872,27186,27186
21873,27186,27186
21874,27186,27186
21875,27186,27186
21876,27186,27186
21877,27186,27186
21878,27186,27186
21879,27186,27186
21880,27186,27186
21881,27186,27186
21882,27186,27186
21883,27186,27186
21884,27186,27186
21885,27186,27186
21886,27186,27186
21887,27186,27186
21888,27186,27186
21889,27186,27186
21890,27186,27186
21891,27186,27186
21892,27186,27186
21893,27186,27186
21894,27186,27186
21895,27186,27186
21896,27186,27186
21897,27186,27186
21898,27186,27186
21899,27186,27186
21900,27186,27186
21901,27186,27186
21902,27186,27186
21903,27186,27186
21904,27186,27186
21905,27186,27186
21906,27186,27186
21907,27186,27186
21908,27186,27186
21909,27186,27186
21910,27186,27186
21911,27186,27186
21912,27186,27186
21913,27186,27186
21914,27186,27186
21915,27186,27186
21916,27186,27186
21917,27186,27186
21918,27186,27186
21919,27186,27186
21920,27186,27186
21921,27186,27186
21922,27186,27186
21923,27186,27186
21924,27186,27186
21925,27186,27186
21926,27186,27186
21927,27186,27186
21928,27186,27186
21929,27186,27186
21930,27186,27186
21931,27186,27186
21932,27186,27186
21933,27186,27186
21934,27186,27186
21935,27186,27186
21936,27186,27186
21937,27186,27186
21938,27186,27186
21939,27186,27186
21940,27186,27186
21941,27186,27186
21942,27186,27186
21943,27186,27186
21944,27186,27186
21945,27186,27186
21946,27186,27186
21947,27186,27186
21948,27186,27186
21949,27186,27186
21950,27186,27186
21951,27186,27186
21952,27186,27186
21953,27186,27186
21954,27186,27186
21955,27186,27186
21956,27186,27186
21957,27186,27186
21958,27186,27186
21959,27186,27186
21960,27186,27186
21961,27186,27186
21962,27186,27186
21963,27186,27186
21964,27186,27186
21965,27186,27186
21966,27186,27186
21967,27186,27186
21968,27186,27186
21969,27186,27186
21970,27186,27186
21971,27186,27186
21972,27186,27186
21973,27186,27186
21974,27186,27186
21975,27186,27186
21976,27186,27186
21977,27186,27186
21978,27186,27186
21979,27186,27186
21980,27186,27186
21981,27186,27186
21982,27186,27186
21983,27186,27186
21984,27186,27186
21985,27186,27186
21986,27186,27186
21987,27186,27186
21988,27186,27186
21989,27186,27186
21990,27186,27186
21991,27186,27186
21992,27186,27186
21993,27186,27186
21994,27186,27186
21995,27186,27186
21996,27186,27186
21997,27186,27186
21998,27186,27186
21999,27186,27186
22000,27186,27186
22001,27186,27186
22002,27186,27186
22003,27186,27186
22004,27186,27186
22005,27186,27186
22006,27186,27186
22007,27186,27186
22008,27186,27186
22009,27186,27186
22010,27186,27186
22011,27186,27186
22012,27186,27186
22013,27186,27186
22014,27186,27186
22015,27186,27186
22016,27186,27186
22017,27186,27186
22018,27186,27186
22019,27186,27186
22020,27186,27186
22021,27186,27186
22022,27186,27186
22023,27186,27186
22024,27186,27186
22025,27186,27186
22026,27186,27186
22027,27186,27186
22028,27186,27186
22029,27186,27186
22030,27186,27186
22031,27186,27186
22032,27186,27186
22033,27186,27186
22034,27186,27186
22035,27186,27186
22036,27186,27186
22037,27186,27186
22038,27186,27186
22039,27186,27186
22040,27186,27186
22041,27186,27186
22042,27186,27186
22043,27186,27186
22044,27186,27186
22045,27186,27186
22046,27186,27186
22047,27186,27186
22048,27186,27186
22049,27186,27186
22050,27186,27186
22051,27186,27186
22052,27186,27186
22053,27186,27186
22054,27186,27186
22055,27186,27186
22056,27186,27186
22057,27186,27186
22058,27186,27186
22059,27186,27186
22060,27186,27186
22061,27186,27186
22062,27186,27186
22063,27186,27186
22064,27186,27186
22065,27186,27186
22066,27186,27186
22067,27186,27186
22068,27186,27186
22069,27186,27186
22070,27186,27186
22071,27186,27186
22072,27186,27186
22073,27186,27186
22074,27186,27186
22075,27186,27186
22076,27186,27186
22077,27186,27186
22078,27186,27186
22079,27186,27186
22080,27186,27186
22081,27186,27186
22082,27186,27186
22083,27186,27186
22084,27186,27186
22085,27186,27186
22086,27186,27186
22087,27186,27186
22088,27186,27186
22089,27186,27186
22090,27186,27186
22091,27186,27186
22092,27186,27186
22093,27186,27186
22094,27186,27186
22095,27186,27186
22096,27186,27186
22097,27186,27186
22098,27186,27186
22099,27186,27186
22100,27186,27186
22101,27186,27186
22102,27186,27186
22103,27186,27186
22104,27186,27186
22105,27186,27186
22106,27186,27186
22107,27186,27186
22108,27186,27186
22109,27186,27186
22110,27186,27186
22111,27186,27186
22112,27186,27186
22113,27186,27186
22114,27186,27186
22115,27186,27186
22116,27186,27186
22117,27186,27186
22118,27186,27186
22119,27186,27186
22120,27186,27186
22121,27186,27186
22122,27186,27186
22123,27186,27186
22124,27186,27186
22125,27186,27186
22126,27186,27186
22127,27186,27186
22128,27186,27186
22129,27186,27186
22130,27186,27186
22131,27186,27186
22132,27186,27186
22133,27186,27186
22134,27186,27186
22135,27186,27186
22136,27186,27186
22137,27186,27186
22138,27186,27186
22139,27186,27186
22140,27186,27186
22141,27186,27186
22142,27186,27186
22143,27186,27186
22144,27186,27186
22145,27186,27186
22146,27186,27186
22147,27186,27186
22148,27186,27186
22149,27186,27186
22150,27186,27186
22151,27186,27186
22152,27186,27186
22153,27186,27186
22154,27186,27186
22155,27186,27186
22156,27186,27186
22157,27186,27186
22158,27186,27186
22159,27186,27186
22160,27186,27186
22161,27186,27186
22162,27186,27186
22163,27186,27186
22164,27186,27186
22165,27186,27186
22166,27186,27186
22167,27186,27186
22168,27186,27186
22169,27186,27186
22170,27186,27186
22171,27186,27186
22172,27186,27186
22173,27186,27186
22174,27186,27186
22175,27186,27186
22176,27186,27186
22177,27186,27186
22178,27186,27186
22179,27186,27186
22180,27186,27186
22181,27186,27186
22182,27186,27186
22183,27186,27186
22184,27186,27186
22185,27186,27186
22186,27186,27186
22187,27186,27186
22188,27186,27186
22189,27186,27186
22190,27186,27186
22191,27186,27186
22192,27186,27186
22193,27186,27186
22194,27186,27186
22195,27186,27186
22196,27186,27186
22197,27186,27186
22198,27186,27186
22199,27186,27186
22200,27186,27186
22201,27186,27186
22202,27186,27186
22203,27186,27186
22204,27186,27186
22205,27186,27186
22206,27186,27186
22207,27186,27186
22208,27186,27186
22209,27186,27186
22210,27186,27186
22211,27186,27186
22212,27186,27186
22213,27186,27186
22214,27186,27186
22215,27186,27186
22216,27186,27186
22217,27186,27186
22218,27186,27186
22219,27186,27186
22220,27186,27186
22221,27186,27186
22222,27186,27186
22223,27186,27186
22224,27186,27186
22225,27186,27186
22226,27186,27186
22227,27186,27186
22228,27186,27186
22229,27186,27186
22230,27186,27186
22231,27186,27186
22232,27186,27186
22233,27186,27186
22234,27186,27186
22235,27186,27186
22236,27186,27186
22237,27186,27186
22238,27186,27186
22239,27186,27186
22240,27186,27186
22241,27186,27186
22242,27186,27186
22243,27186,27186
22244,27186,27186
22245,27186,27186
22246,27186,27186
22247,27186,27186
22248,27186,27186
22249,27186,27186
22250,27186,27186
22251,27186,27186
22252,27186,27186
22253,27186,27186
22254,27186,27186
22255,27186,27186
22256,27186,27186
22257,27186,27186
22258,27186,27186
22259,27186,27186
22260,27186,27186
22261,27186,27186
22262,27186,27186
22263,27186,27186
22264,27186,27186
22265,27186,27186
22266,27186,27186
22267,27186,27186
22268,27186,27186
22269,27186,27186
22270,27186,27186
22271,27186,27186
22272,27186,27186
22273,27186,27186
22274,27186,27186
22275,27186,27186
22276,27186,27186
22277,27186,27186
22278,27186,27186
22279,27186,27186
22280,27186,27186
22281,27186,27186
22282,27186,27186
22283,27186,27186
22284,27186,27186
22285,27186,27186
22286,27186,27186
22287,27186,27186
22288,27186,27186
22289,27186,27186
22290,27186,27186
22291,27186,27186
22292,27186,27186
22293,27186,27186
22294,27186,27186
22295,27186,27186
22296,27186,27186
22297,27186,27186
22298,27186,27186
22299,27186,27186
22300,27186,27186
22301,27186,27186
22302,27186,27186
22303,27186,27186
22304,27186,27186
22305,27186,27186
22306,27186,27186
22307,27186,27186
22308,27186,27186
22309,27186,27186
22310,27186,27186
22311,27186,27186
22312,27186,27186
22313,27186,27186
22314,27186,27186
22315,27186,27186
22316,27186,27186
22317,27186,27186
22318,27186,27186
22319,27186,27186
22320,27186,27186
22321,27186,27186
22322,27186,27186
22323,27186,27186
22324,27186,27186
22325,27186,27186
22326,27186,27186
22327,27186,27186
22328,27186,27186
22329,27186,27186
22330,27186,27186
22331,27186,27186
22332,27186,27186
22333,27186,27186
22334,27186,27186
22335,27186,27186
22336,27186,27186
22337,27186,27186
22338,27186,27186
22339,27186,27186
22340,27186,27186
22341,27186,27186
22342,27186,27186
22343,27186,27186
22344,27186,27186
22345,27186,27186
22346,27186,27186
22347,27186,27186
22348,27186,27186
22349,27186,27186
22350,27186,27186
22351,27186,27186
22352,27186,27186
22353,27186,27186
22354,27186,27186
22355,27186,27186
22356,27186,27186
22357,27186,27186
22358,27186,27186
22359,27186,27186
22360,27186,27186
22361,27186,27186
22362,27186,27186
22363,27186,27186
22364,27186,27186
22365,27186,27186
22366,27186,27186
22367,27186,27186
22368,27186,27186
22369,27186,27186
22370,27186,27186
22371,27186,27186
22372,27186,27186
22373,27186,27186
22374,27186,27186
22375,27186,27186
22376,27186,27186
22377,27186,27186
22378,27186,27186
22379,27186,27186
22380,27186,27186
22381,27186,27186
22382,27186,27186
22383,27186,27186
22384,27186,27186
22385,27186,27186
22386,27186,27186
22387,27186,27186
22388,27186,27186
22389,27186,27186
22390,27186,27186
22391,27186,27186
22392,27186,27186
22393,27186,27186
22394,27186,27186
22395,27186,27186
22396,27186,27186
22397,27186,27186
22398,27186,27186
22399,27186,27186
22400,27186,27186
22401,27186,27186
22402,27186,27186
22403,27186,27186
22404,27186,27186
22405,27186,27186
22406,27186,27186
22407,27186,27186
22408,27186,27186
22409,27186,27186
22410,27186,27186
22411,27186,27186
22412,27186,27186
22413,27186,27186
22414,27186,27186
22415,27186,27186
22416,27186,27186
22417,27186,27186
22418,27186,27186
22419,27186,27186
22420,27186,27186
22421,27186,27186
22422,27186,27186
22423,27186,27186
22424,27186,27186
22425,27186,27186
22426,27186,27186
22427,27186,27186
22428,27186,27186
22429,27186,27186
22430,27186,27186
22431,27186,27186
22432,27186,27186
22433,27186,27186
22434,27186,27186
22435,27186,27186
22436,27186,27186
22437,27186,27186
22438,27186,27186
22439,27186,27186
22440,27186,27186
22441,27186,27186
22442,27186,27186
22443,27186,27186
22444,27186,27186
22445,27186,27186
22446,27186,27186
22447,27186,27186
22448,27186,27186
22449,27186,27186
22450,27186,27186
22451,27186,27186
22452,27186,27186
22453,27186,27186
22454,27186,27186
22455,27186,27186
22456,27186,27186
22457,27186,27186
22458,27186,27186
22459,27186,27186
22460,27186,27186
22461,27186,27186
22462,27186,27186
22463,27186,27186
22464,27186,27186
22465,27186,27186
22466,27186,27186
22467,27186,27186
22468,27186,27186
22469,27186,27186
22470,27186,27186
22471,27186,27186
22472,27186,27186
22473,27186,27186
22474,27186,27186
22475,27186,27186
22476,27186,27186
22477,27186,27186
22478,27186,27186
22479,27186,27186
22480,27186,27186
22481,27186,27186
22482,27186,27186
22483,27186,27186
22484,27186,27186
22485,27186,27186
22486,27186,27186
22487,27186,27186
22488,27186,27186
22489,27186,27186
22490,27186,27186
22491,27186,27186
22492,27186,27186
22493,27186,27186
22494,27186,27186
22495,27186,27186
22496,27186,27186
22497,27186,27186
22498,27186,27186
22499,27186,27186
22500,27186,27186
22501,27186,27186
22502,27186,27186
22503,27186,27186
22504,27186,27186
22505,27186,27186
22506,27186,27186
22507,27186,27186
22508,27186,27186
22509,27186,27186
22510,27186,27186
22511,27186,27186
22512,27186,27186
22513,27186,27186
22514,27186,27186
22515,27186,27186
22516,27186,27186
22517,27186,27186
22518,27186,27186
22519,27186,27186
22520,27186,27186
22521,27186,27186
22522,27186,27186
22523,27186,27186
22524,27186,27186
22525,27186,27186
22526,27186,27186
22527,27186,27186
22528,27186,27186
22529,27186,27186
22530,27186,27186
22531,27186,27186
22532,27186,27186
22533,27186,27186
22534,27186,27186
22535,27186,27186
22536,27186,27186
22537,27186,27186
22538,27186,27186
22539,27186,27186
22540,27186,27186
22541,27186,27186
22542,27186,27186
22543,27186,27186
22544,27186,27186
22545,27186,27186
22546,27186,27186
22547,27186,27186
22548,27186,27186
22549,27186,27186
22550,27186,27186
22551,27186,27186
22552,27186,27186
22553,27186,27186
22554,27186,27186
22555,27186,27186
22556,27186,27186
22557,27186,27186
22558,27186,27186
22559,27186,27186
22560,27186,27186
22561,27186,27186
22562,27186,27186
22563,27186,27186
22564,27186,27186
22565,27186,27186
22566,27186,27186
22567,27186,27186
22568,27186,27186
22569,27186,27186
22570,27186,27186
22571,27186,27186
22572,27186,27186
22573,27186,27186
22574,27186,27186
22575,27186,27186
22576,27186,27186
22577,27186,27186
22578,27186,27186
22579,27186,27186
22580,27186,27186
22581,27186,27186
22582,27186,27186
22583,27186,27186
22584,27186,27186
22585,27186,27186
22586,27186,27186
22587,27186,27186
22588,27186,27186
22589,27186,27186
22590,27186,27186
22591,27186,27186
22592,27186,27186
22593,27186,27186
22594,27186,27186
22595,27186,27186
22596,27186,27186
22597,27186,27186
22598,27186,27186
22599,27186,27186
22600,27186,27186
22601,27186,27186
22602,27186,27186
22603,27186,27186
22604,27186,27186
22605,27186,27186
22606,27186,27186
22607,27186,27186
22608,27186,27186
22609,27186,27186
22610,27186,27186
22611,27186,27186
22612,27186,27186
22613,27186,27186
22614,27186,27186
22615,27186,27186
22616,27186,27186
22617,27186,27186
22618,27186,27186
22619,27186,27186
22620,27186,27186
22621,27186,27186
22622,27186,27186
22623,27186,27186
22624,27186,27186
22625,27186,27186
22626,27186,27186
22627,27186,27186
22628,27186,27186
22629,27186,27186
22630,27186,27186
22631,27186,27186
22632,27186,27186
22633,27186,27186
22634,27186,27186
22635,27186,27186
22636,27186,27186
22637,27186,27186
22638,27186,27186
22639,27186,27186
22640,27186,27186
22641,27186,27186
22642,27186,27186
22643,27186,27186
22644,27186,27186
22645,27186,27186
22646,27186,27186
22647,27186,27186
22648,27186,27186
22649,27186,27186
22650,27186,27186
22651,27186,27186
22652,27186,27186
22653,27186,27186
22654,27186,27186
22655,27186,27186
22656,27186,27186
22657,27186,27186
22658,27186,27186
22659,27186,27186
22660,27186,27186
22661,27186,27186
22662,27186,27186
22663,27186,27186
22664,27186,27186
22665,27186,27186
22666,27186,27186
22667,27186,27186
22668,27186,27186
22669,27186,27186
22670,27186,27186
22671,27186,27186
22672,27186,27186
22673,27186,27186
22674,27186,27186
22675,27186,27186
22676,27186,27186
22677,27186,27186
22678,27186,27186
22679,27186,27186
22680,27186,27186
22681,27186,27186
22682,27186,27186
22683,27186,27186
22684,27186,27186
22685,27186,27186
22686,27186,27186
22687,27186,27186
22688,27186,27186
22689,27186,27186
22690,27186,27186
22691,27186,27186
22692,27186,27186
22693,27186,27186
22694,27186,27186
22695,27186,27186
22696,27186,27186
22697,27186,27186
22698,27186,27186
22699,27186,27186
22700,27186,27186
22701,27186,27186
22702,27186,27186
22703,27186,27186
22704,27186,27186
22705,27186,27186
22706,27186,27186
22707,27186,27186
22708,27186,27186
22709,27186,27186
22710,27186,27186
22711,27186,27186
22712,27186,27186
22713,27186,27186
22714,27186,27186
22715,27186,27186
22716,27186,27186
22717,27186,27186
22718,27186,27186
22719,27186,27186
22720,27186,27186
22721,27186,27186
22722,27186,27186
22723,27186,27186
22724,27186,27186
22725,27186,27186
22726,27186,27186
22727,27186,27186
22728,27186,27186
22729,27186,27186
22730,27186,27186
22731,27186,27186
22732,27186,27186
22733,27186,27186
22734,27186,27186
22735,27186,27186
22736,27186,27186
22737,27186,27186
22738,27186,27186
22739,27186,27186
22740,27186,27186
22741,27186,27186
22742,27186,27186
22743,27186,27186
22744,27186,27186
22745,27186,27186
22746,27186,27186
22747,27186,27186
22748,27186,27186
22749,27186,27186
22750,27186,27186
22751,27186,27186
22752,27186,27186
22753,27186,27186
22754,27186,27186
22755,27186,27186
22756,27186,27186
22757,27186,27186
22758,27186,27186
22759,27186,27186
22760,27186,27186
22761,27186,27186
22762,27186,27186
22763,27186,27186
22764,27186,27186
22765,27186,27186
22766,27186,27186
22767,27186,27186
22768,27186,27186
22769,27186,27186
22770,27186,27186
22771,27186,27186
22772,27186,27186
22773,27186,27186
22774,27186,27186
22775,27186,27186
22776,27186,27186
22777,27186,27186
22778,27186,27186
22779,27186,27186
22780,27186,27186
22781,27186,27186
22782,27186,27186
22783,27186,27186
22784,27186,27186
22785,27186,27186
22786,27186,27186
22787,27186,27186
22788,27186,27186
22789,27186,27186
22790,27186,27186
22791,27186,27186
22792,27186,27186
22793,27186,27186
22794,27186,27186
22795,27186,27186
22796,27186,27186
22797,27186,27186
22798,27186,27186
22799,27186,27186
22800,27186,27186
22801,27186,27186
22802,27186,27186
22803,27186,27186
22804,27186,27186
22805,27186,27186
22806,27186,27186
22807,27186,27186
22808,27186,27186
22809,27186,27186
22810,27186,27186
22811,27186,27186
22812,27186,27186
22813,27186,27186
22814,27186,27186
22815,27186,27186
22816,27186,27186
22817,27186,27186
22818,27186,27186
22819,27186,27186
22820,27186,27186
22821,27186,27186
22822,27186,27186
22823,27186,27186
22824,27186,27186
22825,27186,27186
22826,27186,27186
22827,27186,27186
22828,27186,27186
22829,27186,27186
22830,27186,27186
22831,27186,27186
22832,27186,27186
22833,27186,27186
22834,27186,27186
22835,27186,27186
22836,27186,27186
22837,27186,27186
22838,27186,27186
22839,27186,27186
22840,27186,27186
22841,27186,27186
22842,27186,27186
22843,27186,27186
22844,27186,27186
22845,27186,27186
22846,27186,27186
22847,27186,27186
22848,27186,27186
22849,27186,27186
22850,27186,27186
22851,27186,27186
22852,27186,27186
22853,27186,27186
22854,27186,27186
22855,27186,27186
22856,27186,27186
22857,27186,27186
22858,27186,27186
22859,27186,27186
22860,27186,27186
22861,27186,27186
22862,27186,27186
22863,27186,27186
22864,27186,27186
22865,27186,27186
22866,27186,27186
22867,27186,27186
22868,27186,27186
22869,27186,27186
22870,27186,27186
22871,27186,27186
22872,27186,27186
22873,27186,27186
22874,27186,27186
22875,27186,27186
22876,27186,27186
22877,27186,27186
22878,27186,27186
22879,27186,27186
22880,27186,27186
22881,27186,27186
22882,27186,27186
22883,27186,27186
22884,27186,27186
22885,27186,27186
22886,27186,27186
22887,27186,27186
22888,27186,27186
22889,27186,27186
22890,27186,27186
22891,27186,27186
22892,27186,27186
22893,27186,27186
22894,27186,27186
22895,27186,27186
22896,27186,27186
22897,27186,27186
22898,27186,27186
22899,27186,27186
22900,27186,27186
22901,27186,27186
22902,27186,27186
22903,27186,27186
22904,27186,27186
22905,27186,27186
22906,27186,27186
22907,27186,27186
22908,27186,27186
22909,27186,27186
22910,27186,27186
22911,27186,27186
22912,27186,27186
22913,27186,27186
22914,27186,27186
22915,27186,27186
